"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the ""Learn More"" link on the Network Page for Staking opens the correct URL in the device browser.","19978","Network page learn more staking link @ios @medium-risk @1-devices","Network Page","2026-04-01","passed","2026-04-01","","network_page_link_staking.spec.ts","",""
"Verifies that a voice message disappears as expected in a 1:1 conversation","72181","Disappearing voice message 1:1 @ios @low-risk @2-devices","Disappearing Messages","2026-04-01","passed","2026-04-01","","Message Types","",""
"","42086","Send image 1:1 @ios @high-risk @2-devices","","2026-04-01","passed","2026-04-01","","message_image.spec.ts","",""
"Verifies that the in-app review prompt shows after the user visits the Path screen in Settings","17383","Review prompt Path trigger @ios @high-risk @1-devices","In-App Review Prompt","2026-04-01","passed","2026-04-01","","Triggers","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","69845","Disappear after send @ios @high-risk @2-devices","Disappearing Messages","2026-04-01","passed","2026-04-01","","Conversation Types","",""
"Verifies that a video can be sent to a group, all members receive the document, and replying to a document works as expected","64454","Send video to group @ios @medium-risk @3-devices","Sending Messages","2026-04-01","passed","2026-04-01","","Message types","",""
"","48117","Send voice message 1:1 @ios @high-risk @2-devices","","2026-04-01","passed","2026-04-01","","message_voice.spec.ts","",""
"","37209","Read status @ios @medium-risk @2-devices","","2026-04-01","passed","2026-04-01","","user_actions_read_status.spec.ts","",""
"Verifies message length behavior at 1800 characters - countdown shows 200, message sends (non Pro)","31495","Message length limit (1800 chars non Pro) @ios @high-risk @1-devices","Sending Messages","2026-04-01","passed","2026-04-01","","Rules","",""
"","13157","Onboarding privacy policy @ios @high-risk @1-devices","","2026-04-01","passed","2026-04-01","","onboarding_pp.spec.ts","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","74427","Disappear after read @ios @high-risk @2-devices","Disappearing Messages","2026-04-01","passed","2026-04-01","","Conversation Types","",""
