"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","52850","Disappear after send off 1:1 @ios @high-risk @3-devices","Disappearing Messages","Wed Oct 08 14:29:32 AEDT 2025","passed","Wed Oct 08 14:30:25 AEDT 2025","","Conversation Types","",""
"","51065","Send document 1:1 @ios @high-risk @2-devices","","Wed Oct 08 14:56:22 AEDT 2025","passed","Wed Oct 08 14:57:13 AEDT 2025","","message_document.spec.ts","",""
"Verifies the in-app review modal texts and buttons for the negative flow (Enjoying Session - Give Feedback - Open URL)","23133","Review prompt negative flow @ios @high-risk @1-devices","In-App Review Prompt","Wed Oct 08 15:03:25 AEDT 2025","passed","Wed Oct 08 15:03:49 AEDT 2025","","Flows","",""
"","43145","Delete conversation from conversation settings @ios @high-risk @3-devices","User Actions","Wed Oct 08 15:05:03 AEDT 2025","passed","Wed Oct 08 15:05:46 AEDT 2025","","Delete Conversation","",""
"","89679","Add contact to group @ios @high-risk @4-devices","","Wed Oct 08 14:48:28 AEDT 2025","passed","Wed Oct 08 14:49:57 AEDT 2025","","group_tests_add_contact.spec.ts","",""
"Verifies that a user can be blocked from the conversation settings","43269","Block user in conversation settings @ios @high-risk @2-devices","User Actions","Wed Oct 08 15:04:02 AEDT 2025","passed","Wed Oct 08 15:04:45 AEDT 2025","","Block/Unblock","",""
"Verifies that the Notifications settings screen layout matches the expected baseline","16817","Check Notifications settings layout @ios @high-risk @1-devices","Visual Checks","Wed Oct 08 15:08:23 AEDT 2025","failed","Wed Oct 08 15:08:40 AEDT 2025","","Settings","",""
"","76112","Send GIF to group @ios @medium-risk @3-devices","","Wed Oct 08 14:40:52 AEDT 2025","passed","Wed Oct 08 14:42:08 AEDT 2025","","group_message_gif.spec.ts","",""
"","11477","Onboarding no name @ios @low-risk @1-devices","","Wed Oct 08 14:51:02 AEDT 2025","passed","Wed Oct 08 14:51:13 AEDT 2025","","input_validations/onboarding_no_name.spec.ts","",""
"","52429","Send video 1:1 @ios @medium-risk @2-devices","","Wed Oct 08 15:01:58 AEDT 2025","passed","Wed Oct 08 15:02:50 AEDT 2025","","message_video.spec.ts","",""
"","4","Disappearing call message 1o1 @ios @low-risk @2-devices","","Wed Oct 08 14:30:25 AEDT 2025","skipped","Wed Oct 08 14:30:25 AEDT 2025","","disappearing_call.spec.ts","",""
"","62835","Delete message request in conversation @ios @high-risk @3-devices","","Wed Oct 08 15:00:55 AEDT 2025","passed","Wed Oct 08 15:01:57 AEDT 2025","","message_requests_decline.spec.ts","",""
"Verifies that a user can share an image from the photo gallery to Session","59967","Share to session @ios @medium-risk @2-devices","User Actions","Wed Oct 08 15:07:06 AEDT 2025","passed","Wed Oct 08 15:08:06 AEDT 2025","","Share to Session","",""
"Verifies that Disappearing Messages can be set in a group conversation, and that a message disappears after the specified expiry time.","73114","Disappear after send groups @ios @high-risk @3-devices","Disappearing Messages","Wed Oct 08 14:28:19 AEDT 2025","passed","Wed Oct 08 14:29:32 AEDT 2025","","Conversation Types","",""
"","48898","Check performance @ios @low-risk @2-devices","","Wed Oct 08 14:55:29 AEDT 2025","passed","Wed Oct 08 14:56:18 AEDT 2025","","message_check_performance.spec.ts","",""
"","58711","Send GIF 1:1 @ios @medium-risk @2-devices","","Wed Oct 08 14:56:53 AEDT 2025","passed","Wed Oct 08 14:57:52 AEDT 2025","","message_gif.spec.ts","",""
"","48676","Leave group @ios @high-risk @3-devices","","Wed Oct 08 14:49:57 AEDT 2025","passed","Wed Oct 08 14:50:46 AEDT 2025","","group_tests_leave_group.spec.ts","",""
"","15540","Onboarding incorrect seed @ios @low-risk @1-devices","","Wed Oct 08 14:50:46 AEDT 2025","passed","Wed Oct 08 14:51:02 AEDT 2025","","input_validations/onboarding_incorrect_seed.spec.ts","",""
"Verifies that the Conversations settings screen layout matches the expected baseline","15791","Check Conversations settings layout @ios @high-risk @1-devices","Visual Checks","Wed Oct 08 15:08:14 AEDT 2025","failed","Wed Oct 08 15:08:30 AEDT 2025","","Settings","",""
"","17102","Refresh network page @ios @low-risk @1-devices","","Wed Oct 08 15:03:08 AEDT 2025","passed","Wed Oct 08 15:03:25 AEDT 2025","","network_page_refresh_page.spec.ts","",""
"","106236","Send image to group @ios @high-risk @3-devices","","Wed Oct 08 14:43:19 AEDT 2025","passed","Wed Oct 08 14:45:05 AEDT 2025","","group_message_image.spec.ts","",""
"","72857","Block message request in conversation @ios @high-risk @3-devices","","Wed Oct 08 15:01:33 AEDT 2025","passed","Wed Oct 08 15:02:46 AEDT 2025","","message_requests_block.spec.ts","",""
"","35438","Delete message locally @ios @high-risk @2-devices","","Wed Oct 08 14:56:18 AEDT 2025","passed","Wed Oct 08 14:56:53 AEDT 2025","","message_deletion.spec.ts","",""
"Verifies Note to Self can be hidden and then unhidden/shown again in the conversation settings","39416","Hide note to self @ios @low-risk @1-devices","User Actions","Wed Oct 08 15:05:48 AEDT 2025","passed","Wed Oct 08 15:06:27 AEDT 2025","","Hide Note to Self","",""
