"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the in-app review prompt only shows shows once after triggered","23646","Review prompt only once @android @medium-risk @1-devices","In-App Review Prompt","Thu Nov 13 16:49:01 AEDT 2025","passed","Thu Nov 13 16:49:25 AEDT 2025","","Triggers","",""
"","63676","Create contact @android @high-risk @3-devices","","Thu Nov 13 17:52:32 AEDT 2025","passed","Thu Nov 13 17:53:36 AEDT 2025","","user_actions_create_contact.spec.ts","",""
"Verifies the in-app review modal texts and buttons for the negative flow (Enjoying Session - Give Feedback - Open URL)","24386","Review prompt negative flow @android @high-risk @1-devices","In-App Review Prompt","Thu Nov 13 16:48:52 AEDT 2025","passed","Thu Nov 13 16:49:17 AEDT 2025","","Flows","",""
"Verifies that ONS resolution works","17592","ONS resolution @android @high-risk @1-devices","New Conversation","Thu Nov 13 16:48:51 AEDT 2025","passed","Thu Nov 13 16:49:09 AEDT 2025","","New Message","",""
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group.","39619","Kick member @android @medium-risk @3-devices","Groups","Thu Nov 13 17:38:57 AEDT 2025","passed","Thu Nov 13 17:39:36 AEDT 2025","","Edit Group","",""
"","37438","Send long message 1:1 @android @low-risk @2-devices","","Thu Nov 13 17:07:50 AEDT 2025","passed","Thu Nov 13 17:08:27 AEDT 2025","","message_long_text.spec.ts","",""
"","43738","Check performance @android @low-risk @2-devices","","Thu Nov 13 17:04:53 AEDT 2025","passed","Thu Nov 13 17:05:37 AEDT 2025","","message_check_performance.spec.ts","",""
"","38754","Read status @android @medium-risk @2-devices","","Thu Nov 13 17:11:53 AEDT 2025","passed","Thu Nov 13 17:12:32 AEDT 2025","","user_actions_read_status.spec.ts","",""
"Verifies that a group (and its messages) created on one device appears when restoring on a second device.","107791","Restore group @android @high-risk @4-devices","Groups","Thu Nov 13 17:44:29 AEDT 2025","passed","Thu Nov 13 17:46:17 AEDT 2025","","Create Group","",""
"Verifies that a link with preview can be sent to a group, all members receive the document, and replying to a document works as expected","50766","Send link to group @android @high-risk @3-devices","Sending Messages","Thu Nov 13 17:28:25 AEDT 2025","passed","Thu Nov 13 17:29:16 AEDT 2025","","Message types","",""
"Verifies that an admin can delete a group successfully via the UI.
  The group members see the empty state control message, and the admin's conversation disappears from the home screen, even on a linked device.","64006","Delete group linked device @android @high-risk @4-devices","Groups","Thu Nov 13 17:36:58 AEDT 2025","passed","Thu Nov 13 17:38:02 AEDT 2025","","Leave/Delete Group","",""
"","12358","Onboarding no name @android @low-risk @1-devices","","Thu Nov 13 16:47:27 AEDT 2025","passed","Thu Nov 13 16:47:39 AEDT 2025","","input_validations/onboarding_no_name.spec.ts","",""
"","61097","Accept message request @android @high-risk @3-devices","","Thu Nov 13 17:49:02 AEDT 2025","passed","Thu Nov 13 17:50:03 AEDT 2025","","message_requests_accept.spec.ts","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","58376","Disappear after send off 1:1 @android @high-risk @3-devices","Disappearing Messages","Thu Nov 13 17:15:58 AEDT 2025","passed","Thu Nov 13 17:16:56 AEDT 2025","","Conversation Types","",""
"Verifies that the Settings page screen layout matches the expected baseline","15565","Check Settings page layout @android @high-risk @1-devices","Visual Checks","Thu Nov 13 16:50:07 AEDT 2025","passed","Thu Nov 13 16:50:22 AEDT 2025","","Settings","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","18917","Review prompt positive flow @android @high-risk @1-devices","In-App Review Prompt","Thu Nov 13 16:49:09 AEDT 2025","passed","Thu Nov 13 16:49:28 AEDT 2025","","Flows","",""
"Verifies that a voice note disappears as expected in a group conversation","71045","Disappearing voice message to group @android @low-risk @3-devices","Disappearing Messages","Thu Nov 13 17:23:32 AEDT 2025","passed","Thu Nov 13 17:24:43 AEDT 2025","","Message Types","",""
"","42177","Delete message request in list @android @high-risk @2-devices","","Thu Nov 13 17:09:03 AEDT 2025","passed","Thu Nov 13 17:09:45 AEDT 2025","","message_requests_delete.spec.ts","",""
"Verifies that a GIF can be sent to a group, all members receive the document, and replying to a document works as expected","68881","Send GIF to group @android @medium-risk @3-devices","Sending Messages","Thu Nov 13 17:26:20 AEDT 2025","passed","Thu Nov 13 17:27:29 AEDT 2025","","Message types","",""
"","13394","Onboarding terms of service @android @high-risk @1-devices","","Thu Nov 13 16:48:48 AEDT 2025","passed","Thu Nov 13 16:49:01 AEDT 2025","","onboarding_tos.spec.ts","",""
"Verifies the alternate icons on the App Disguise page look as expected","32780","Check app disguise icon layout @android @medium-risk @1-devices","Settings","Thu Nov 13 16:46:48 AEDT 2025","passed","Thu Nov 13 16:47:21 AEDT 2025","","App Disguise","",""
"Verifies that only admins can enable Disappearing Messages in a group","26580","Group member disappearing messages @android @medium-risk @3-devices","Disappearing Messages","Thu Nov 13 17:21:15 AEDT 2025","passed","Thu Nov 13 17:21:42 AEDT 2025","","Rules","",""
"","57703","Send document 1:1 @android @high-risk @2-devices","","Thu Nov 13 17:06:04 AEDT 2025","passed","Thu Nov 13 17:07:01 AEDT 2025","","message_document.spec.ts","",""
"Verifies that a PDF can be sent to a group, all members receive the document, and replying to a document works as expected","62390","Send document to group @android @high-risk @3-devices","Sending Messages","Thu Nov 13 17:25:18 AEDT 2025","passed","Thu Nov 13 17:26:20 AEDT 2025","","Message types","",""
"","63294","Send GIF 1:1 @android @medium-risk @2-devices","","Thu Nov 13 17:06:10 AEDT 2025","passed","Thu Nov 13 17:07:13 AEDT 2025","","message_gif.spec.ts","",""
"","40395","Delete conversation from conversation settings @android @high-risk @3-devices","User Actions","Thu Nov 13 17:54:21 AEDT 2025","passed","Thu Nov 13 17:55:01 AEDT 2025","","Delete Conversation","",""
"Verifies that an emoji reaction can be sent and is received in a community","74514","Send emoji react community @android @medium-risk @2-devices","Sending Messages","Thu Nov 13 16:53:54 AEDT 2025","failed","Thu Nov 13 16:55:08 AEDT 2025","","Emoji reacts","",""
"","14999","Warning modal on new account @android @medium-risk @1-devices","","Thu Nov 13 16:50:46 AEDT 2025","passed","Thu Nov 13 16:51:01 AEDT 2025","","warning_modal_new_account.spec.ts","",""
"","12876","Onboarding privacy policy @android @high-risk @1-devices","","Thu Nov 13 16:48:35 AEDT 2025","passed","Thu Nov 13 16:48:48 AEDT 2025","","onboarding_pp.spec.ts","",""
"Verifies that a blocked user syncs to a linked device","38941","Block user linked device @android @high-risk @3-devices","User Actions","Thu Nov 13 17:41:00 AEDT 2025","passed","Thu Nov 13 17:41:39 AEDT 2025","","Block/Unblock","",""
"Verifies that a user can share an image from the photo gallery to Session","45847","Share to session @android @medium-risk @2-devices","User Actions","Thu Nov 13 17:12:32 AEDT 2025","passed","Thu Nov 13 17:13:18 AEDT 2025","","Share to Session","",""
"","29305","User Profile Modal Home Screen @android @high-risk @2-devices","","Thu Nov 13 17:10:35 AEDT 2025","passed","Thu Nov 13 17:11:05 AEDT 2025","","upm_homescreen.spec.ts","",""
"","39423","Hide recovery password @android @medium-risk @2-devices","","Thu Nov 13 17:11:29 AEDT 2025","passed","Thu Nov 13 17:12:08 AEDT 2025","","user_actions_hide_recovery_password.spec.ts","",""
"Verifies message length behavior at 2000 characters - countdown shows 0, message sends","26401","Message length limit (2000 chars) @android @high-risk @1-devices","Sending Messages","Thu Nov 13 16:48:02 AEDT 2025","passed","Thu Nov 13 16:48:28 AEDT 2025","","Rules","",""
"Verifies that a group created on one device appears on a linked device, and that a group name change syncs to all members.","133652","Create group and change name syncs @android @high-risk @4-devices","Groups","Thu Nov 13 17:41:39 AEDT 2025","passed","Thu Nov 13 17:43:53 AEDT 2025","","Create Group","",""
"","44554","Delete contact from conversation settings @android @high-risk @3-devices","User Actions","Thu Nov 13 17:53:36 AEDT 2025","passed","Thu Nov 13 17:54:21 AEDT 2025","","Delete Contact","",""
"Verifies that a user's avatar color is consistent across linked devices.","21579","Avatar color linked device @android @medium-risk @2-devices","Visual Checks","Thu Nov 13 17:03:12 AEDT 2025","passed","Thu Nov 13 17:03:33 AEDT 2025","","Onboarding","",""
"","48260","Send community invitation @android @medium-risk @2-devices","","Thu Nov 13 17:05:15 AEDT 2025","passed","Thu Nov 13 17:06:04 AEDT 2025","","message_community_invitation.spec.ts","",""
"","10647","Onboarding no seed @android @low-risk @1-devices","","Thu Nov 13 16:47:31 AEDT 2025","passed","Thu Nov 13 16:47:42 AEDT 2025","","input_validations/onboarding_no_seed.spec.ts","",""
"Verifies that a message request can be sent when Community Message Requests are on.","57437","Community message requests on @android @medium-risk @2-devices","Settings","Thu Nov 13 16:55:02 AEDT 2025","passed","Thu Nov 13 16:55:59 AEDT 2025","","Community Message Requests","",""
"Verifies that an emoji reaction can be sent and is received in a group.","35968","Send emoji react groups @android @high-risk @3-devices","Sending Messages","Thu Nov 13 17:32:31 AEDT 2025","passed","Thu Nov 13 17:33:07 AEDT 2025","","Emoji reacts","",""
"","24647","Change username @android @medium-risk @1-devices","","Thu Nov 13 16:49:42 AEDT 2025","passed","Thu Nov 13 16:50:07 AEDT 2025","","user_actions_change_username.spec.ts","",""
"Verifies the alternate icon set on the App Disguise page is applied","38624","App disguise set icon @android @medium-risk @1-devices","Settings","Thu Nov 13 16:46:48 AEDT 2025","passed","Thu Nov 13 16:47:26 AEDT 2025","","App Disguise","",""
"Verifies that message bubbles appear as expected (oneline and multiline messages, reply layout, outgoing/incoming)","38675","Check message bubble layout @android @high-risk @2-devices","Visual Checks","Thu Nov 13 17:13:18 AEDT 2025","passed","Thu Nov 13 17:13:56 AEDT 2025","","Conversation","",""
"Verifies Note to Self can be hidden and then unhidden/shown again in the conversation settings","47316","Hide note to self @android @low-risk @1-devices","User Actions","Thu Nov 13 16:50:02 AEDT 2025","passed","Thu Nov 13 16:50:49 AEDT 2025","","Hide Note to Self","",""
"","14662","Warning modal on restore account @android @medium-risk @1-devices","","Thu Nov 13 16:50:49 AEDT 2025","passed","Thu Nov 13 16:51:04 AEDT 2025","","warning_modal_restore_account.spec.ts","",""
"Verifies that the latest release banner is present on the Create Group screen","26181","Create group banner @android @high-risk @2-devices","Groups","Thu Nov 13 17:02:46 AEDT 2025","passed","Thu Nov 13 17:03:12 AEDT 2025","","Create Group","",""
"Verifies that the Notifications settings screen layout matches the expected baseline","21218","Check Notifications settings layout @android @high-risk @1-devices","Visual Checks","Thu Nov 13 16:50:25 AEDT 2025","passed","Thu Nov 13 16:50:46 AEDT 2025","","Settings","",""
"Verifies that an emoji reaction can be sent and is received in a 1-1 conversation.","33371","Send emoji react 1:1 @android @high-risk @2-devices","Sending Messages","Thu Nov 13 17:07:51 AEDT 2025","passed","Thu Nov 13 17:08:25 AEDT 2025","","Emoji reacts","",""
"Verifies that a GIF disappears as expected in a 1:1 conversation","110223","Disappearing GIF message 1:1 @android @low-risk @2-devices","Disappearing Messages","Thu Nov 13 16:58:30 AEDT 2025","passed","Thu Nov 13 17:00:20 AEDT 2025","","Message Types","",""
"Verifies that an image disappears as expected in a group conversation","71074","Disappearing image message to group @android @low-risk @3-devices","Disappearing Messages","Thu Nov 13 17:18:46 AEDT 2025","passed","Thu Nov 13 17:19:58 AEDT 2025","","Message Types","",""
"Verifies that an image can be sent to a group, all members receive the document, and replying to a document works as expected","56257","Send image to group @android @high-risk @3-devices","Sending Messages","Thu Nov 13 17:27:29 AEDT 2025","passed","Thu Nov 13 17:28:25 AEDT 2025","","Message types","",""
"Verifies that an image can be sent and received in a community","57698","Send image to community @android @medium-risk @2-devices","Sending Messages","Thu Nov 13 16:55:10 AEDT 2025","passed","Thu Nov 13 16:56:08 AEDT 2025","","Message types","",""
"Verifies that the ""Learn More"" link on the Network Page for Staking opens the correct URL in the device browser.","23353","Network page learn more staking link @android @medium-risk @1-devices","Network Page","Thu Nov 13 16:48:28 AEDT 2025","passed","Thu Nov 13 16:48:51 AEDT 2025","","network_page_link_staking.spec.ts","",""
"Verifies that a username change syncs to a linked device.","28125","Change username linked device @android @medium-risk @2-devices","User Actions","Thu Nov 13 17:04:15 AEDT 2025","passed","Thu Nov 13 17:04:43 AEDT 2025","","Change Username","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","29811","Set nickname @android @high-risk @2-devices","User Actions","Thu Nov 13 17:12:08 AEDT 2025","passed","Thu Nov 13 17:12:38 AEDT 2025","","Set Nickname","",""
"Verifies that a user's placeholder avatar color appears the same to a contact","24233","Check placeholder avatar color @android @medium-risk @2-devices","Visual Checks","Thu Nov 13 16:52:36 AEDT 2025","passed","Thu Nov 13 16:53:00 AEDT 2025","","Settings","",""
