"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34735","Delete message request in list @ios @high-risk @2-devices","","Thu Aug 14 14:12:11 AEST 2025","passed","Thu Aug 14 14:12:46 AEST 2025","","message_requests_delete.spec.ts","",""
"","44204","Leave group @ios @high-risk @3-devices","","Thu Aug 14 14:02:20 AEST 2025","passed","Thu Aug 14 14:03:05 AEST 2025","","group_tests_leave_group.spec.ts","",""
"","57330","Send voice message 1:1 @ios @high-risk @2-devices","","Thu Aug 14 14:12:46 AEST 2025","passed","Thu Aug 14 14:13:43 AEST 2025","","message_voice.spec.ts","",""
"","45421","Delete conversation from conversation settings @ios @high-risk @3-devices","User Actions","Thu Aug 14 14:14:44 AEST 2025","passed","Thu Aug 14 14:15:30 AEST 2025","","Delete Conversation","",""
"","54801","Send document 1:1 @ios @high-risk @2-devices","","Thu Aug 14 14:06:50 AEST 2025","passed","Thu Aug 14 14:07:44 AEST 2025","","message_document.spec.ts","",""
"","473606","Leave group linked device @ios @high-risk @4-devices","","Thu Aug 14 14:04:50 AEST 2025","passed","Thu Aug 14 14:12:43 AEST 2025","","linked_group_leave.spec.ts","",""
"","64751","Create contact @ios @high-risk @3-devices","","Thu Aug 14 14:13:48 AEST 2025","passed","Thu Aug 14 14:14:52 AEST 2025","","user_actions_create_contact.spec.ts","",""
"","49702","Unsend message @ios @high-risk @2-devices","","Thu Aug 14 14:12:43 AEST 2025","passed","Thu Aug 14 14:13:33 AEST 2025","","message_unsend.spec.ts","",""
"","79690","Send image to group @ios @high-risk @3-devices","","Thu Aug 14 13:58:34 AEST 2025","passed","Thu Aug 14 13:59:54 AEST 2025","","group_message_image.spec.ts","",""
"","64759","Send link to group @ios @high-risk @3-devices","","Thu Aug 14 14:01:18 AEST 2025","passed","Thu Aug 14 14:02:23 AEST 2025","","group_message_link_preview.spec.ts","",""
"","63682","Send document to group @ios @high-risk @3-devices","","Thu Aug 14 13:59:09 AEST 2025","passed","Thu Aug 14 14:00:12 AEST 2025","","group_message_document.spec.ts","",""
"","47862","Delete contact from conversation settings @ios @high-risk @3-devices","User Actions","Thu Aug 14 14:14:41 AEST 2025","passed","Thu Aug 14 14:15:29 AEST 2025","","Delete Contact","",""
"","46572","Unsend message in group @ios @high-risk @3-devices","","Thu Aug 14 13:59:54 AEST 2025","passed","Thu Aug 14 14:00:40 AEST 2025","","group_message_unsend.spec.ts","",""
