"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the in-app review prompt shows after the user presses the Donate button in Settings","19078","Review prompt Donate trigger @ios @high-risk @1-devices","In-App Review Prompt","Fri Oct 10 16:54:28 AEDT 2025","passed","Fri Oct 10 16:54:47 AEDT 2025","","Triggers","",""
"Verifies that a user can share an image from the photo gallery to Session","54379","Share to session @ios @medium-risk @2-devices","User Actions","Fri Oct 10 17:01:59 AEDT 2025","failed","Fri Oct 10 17:02:54 AEDT 2025","","Share to Session","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","52826","Voice calls @ios @high-risk @2-devices","Voice Calls","Fri Oct 10 17:06:26 AEDT 2025","failed","Fri Oct 10 17:07:19 AEDT 2025","","voice_calls.spec.ts","",""
"Verifies that ONS resolution works","19397","ONS resolution @ios @high-risk @1-devices","New Conversation","Fri Oct 10 16:54:09 AEDT 2025","passed","Fri Oct 10 16:54:28 AEDT 2025","","New Message","",""
"","53615","Send link 1:1 @ios @high-risk @2-devices","","Fri Oct 10 16:47:33 AEDT 2025","failed","Fri Oct 10 16:48:27 AEDT 2025","","message_link_preview.spec.ts","",""
"","72261","Add contact to group @ios @high-risk @4-devices","","Fri Oct 10 16:29:15 AEDT 2025","passed","Fri Oct 10 16:30:27 AEDT 2025","","group_tests_add_contact.spec.ts","",""
"Verifies that a long message can be sent to a group","71107","Send long message to group @ios @low-risk @3-devices","","Fri Oct 10 16:26:33 AEDT 2025","passed","Fri Oct 10 16:27:44 AEDT 2025","","group_message_long_text.spec.ts","",""
"Verifies that Disappearing Messages can be set in a group conversation, and that a message disappears after the specified expiry time.","109524","Disappear after send groups @ios @high-risk @3-devices","Disappearing Messages","Fri Oct 10 16:07:43 AEDT 2025","passed","Fri Oct 10 16:09:33 AEDT 2025","","Conversation Types","",""
"","54204","Send long message 1:1 @ios @low-risk @2-devices","","Fri Oct 10 16:47:50 AEDT 2025","failed","Fri Oct 10 16:48:44 AEDT 2025","","message_long_text.spec.ts","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","97643","Disappear after read @ios @high-risk @2-devices","Disappearing Messages","Fri Oct 10 16:07:28 AEDT 2025","failed","Fri Oct 10 16:09:06 AEDT 2025","","Conversation Types","",""
"","53743","Send image 1:1 @ios @high-risk @2-devices","","Fri Oct 10 16:44:05 AEDT 2025","failed","Fri Oct 10 16:44:59 AEDT 2025","","message_image.spec.ts","",""
"","1","Disappearing call message 1o1 @ios @low-risk @2-devices","","Fri Oct 10 16:12:27 AEDT 2025","skipped","Fri Oct 10 16:12:27 AEDT 2025","","disappearing_call.spec.ts","",""
"","53596","Change group description @ios @medium-risk @3-devices","Groups","Fri Oct 10 16:29:20 AEDT 2025","passed","Fri Oct 10 16:30:14 AEDT 2025","","Edit Group","",""
"Verifies that the Settings page screen layout matches the expected baseline","15997","Check Settings page layout @ios @high-risk @1-devices","Visual Checks","Fri Oct 10 17:03:30 AEDT 2025","failed","Fri Oct 10 17:03:46 AEDT 2025","","Settings","",""
"Verifies that the landing page for a restored account matches the expected baseline","32370","Check landing page (restored account) layout @ios @low-risk @2-devices","Visual Checks","Fri Oct 10 16:32:09 AEDT 2025","passed","Fri Oct 10 16:32:41 AEDT 2025","","Onboarding","",""
"Verifies that the in-app review prompt shows after the user visits the Path screen in Settings","19216","Review prompt Path trigger @ios @high-risk @1-devices","In-App Review Prompt","Fri Oct 10 16:54:42 AEDT 2025","passed","Fri Oct 10 16:55:02 AEDT 2025","","Triggers","",""
"","37752","Change username linked device @ios @medium-risk @2-devices","","Fri Oct 10 16:32:41 AEDT 2025","passed","Fri Oct 10 16:33:19 AEDT 2025","","linked_device_change_username.spec.ts","",""
"Verifies that an image disappears as expected in a group conversation","125640","Disappearing image message to group @ios @low-risk @3-devices","Disappearing Messages","Fri Oct 10 16:19:10 AEDT 2025","passed","Fri Oct 10 16:21:16 AEDT 2025","","Message Types","",""
"Verifies that the Conversations settings screen layout matches the expected baseline","17113","Check Conversations settings layout @ios @high-risk @1-devices","Visual Checks","Fri Oct 10 17:04:04 AEDT 2025","passed","Fri Oct 10 17:04:21 AEDT 2025","","Settings","",""
"Verifies that the profile picture can be changed and the new picture is displayed correctly.","34343","Change profile picture @ios @medium-risk @1-devices","User Actions","Fri Oct 10 16:55:02 AEDT 2025","passed","Fri Oct 10 16:55:36 AEDT 2025","","Change Profile Picture","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","59615","Disappear after send off 1:1 @ios @high-risk @3-devices","Disappearing Messages","Fri Oct 10 16:11:27 AEDT 2025","failed","Fri Oct 10 16:12:27 AEDT 2025","","Conversation Types","",""
"","113528","Restore group @ios @high-risk @4-devices","","Fri Oct 10 16:37:41 AEDT 2025","passed","Fri Oct 10 16:39:35 AEDT 2025","","linked_device_restore_group.spec.ts","",""
"","100547","Create group @ios @high-risk @3-devices","","Fri Oct 10 16:30:14 AEDT 2025","passed","Fri Oct 10 16:31:54 AEDT 2025","","group_tests_create_group.spec.ts","",""
"","57615","Delete conversation from conversation list @ios @high-risk @3-devices","User Actions","Fri Oct 10 16:58:41 AEDT 2025","failed","Fri Oct 10 16:59:38 AEDT 2025","","Delete Conversation","",""
"Verifies that a video disappears as expected in a 1:1 conversation","59791","Disappearing video message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Fri Oct 10 16:17:30 AEDT 2025","failed","Fri Oct 10 16:18:30 AEDT 2025","","Message Types","",""
"Verifies that a voice message disappears as expected in a 1:1 conversation","56530","Disappearing voice message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Fri Oct 10 16:18:12 AEDT 2025","failed","Fri Oct 10 16:19:09 AEDT 2025","","Message Types","",""
"","17166","Onboarding privacy policy @ios @high-risk @1-devices","","Fri Oct 10 16:53:50 AEDT 2025","passed","Fri Oct 10 16:54:07 AEDT 2025","","onboarding_pp.spec.ts","",""
"Verifies message length behavior at 2001 characters - countdown shows -1, cannot send message","62455","Message length limit (2001 chars) @ios @high-risk @1-devices","Sending Messages","Fri Oct 10 16:45:25 AEDT 2025","passed","Fri Oct 10 16:46:28 AEDT 2025","","Rules","",""
"Verifies that a user's placeholder avatar color appears the same to a contact","453401","Check placeholder avatar color @ios @medium-risk @2-devices","Visual Checks","Fri Oct 10 16:05:00 AEDT 2025","failed","Fri Oct 10 16:12:33 AEDT 2025","","Settings","",""
"Verifies that a link preview disappears as expected in a group conversation","172077","Disappearing link to group @ios @low-risk @3-devices","Disappearing Messages","Fri Oct 10 16:19:51 AEDT 2025","passed","Fri Oct 10 16:22:43 AEDT 2025","","Message Types","",""
"Verifies message length behavior at 1799 characters - no countdown shows, message sends","58608","Message length limit (1799 chars) @ios @high-risk @1-devices","Sending Messages","Fri Oct 10 16:44:27 AEDT 2025","passed","Fri Oct 10 16:45:25 AEDT 2025","","Rules","",""
"","53724","Send community invitation @ios @medium-risk @2-devices","","Fri Oct 10 16:41:05 AEDT 2025","failed","Fri Oct 10 16:41:59 AEDT 2025","","message_community_invitation.spec.ts","",""
"","53073","Unsend message @ios @high-risk @2-devices","","Fri Oct 10 16:52:24 AEDT 2025","failed","Fri Oct 10 16:53:17 AEDT 2025","","message_unsend.spec.ts","",""
