"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","74967","Send GIF to group @android @medium-risk @3-devices","","Thu Jul 17 10:49:20 AEST 2025","passed","Thu Jul 17 10:50:35 AEST 2025","","group_message_gif.spec.ts","",""
"Verifies that an image can be sent and received in a community","71483","Send image to community @android @medium-risk @2-devices","Sending Messages","Thu Jul 17 10:00:51 AEST 2025","passed","Thu Jul 17 10:02:02 AEST 2025","","Sending Attachments","",""
"","17896","Warning modal on new account @android @medium-risk @1-devices","","Thu Jul 17 09:59:45 AEST 2025","passed","Thu Jul 17 10:00:03 AEST 2025","","warning_modal_new_account.spec.ts","",""
"","89714","Delete message request in conversation @android @high-risk @3-devices","","Thu Jul 17 11:30:30 AEST 2025","passed","Thu Jul 17 11:32:00 AEST 2025","","message_requests_decline.spec.ts","",""
"Verifies the alternate icons on the App Disguise page look as expected","34325","App disguise icons @android @medium-risk @1-devices","Settings","Thu Jul 17 09:57:14 AEST 2025","passed","Thu Jul 17 09:57:48 AEST 2025","","App Disguise","",""
"","37900","Invite contacts banner @android @medium-risk @3-devices","","Thu Jul 17 11:06:25 AEST 2025","passed","Thu Jul 17 11:07:03 AEST 2025","","group_tests_invite_contact_banner.spec.ts","",""
"","52817","Message requests clear all @android @medium-risk @2-devices","","Thu Jul 17 10:22:19 AEST 2025","passed","Thu Jul 17 10:23:12 AEST 2025","","message_requests_clear_all.spec.ts","",""
"","70615","Send voice message to group @android @high-risk @3-devices","","Thu Jul 17 10:58:54 AEST 2025","passed","Thu Jul 17 11:00:04 AEST 2025","","group_message_voice.spec.ts","",""
"","11203","Onboarding wrong seed @android @low-risk @1-devices","","Thu Jul 17 09:58:04 AEST 2025","passed","Thu Jul 17 09:58:16 AEST 2025","","input_validations/onboarding_wrong_seed.spec.ts","",""
"","59442","Check performance @android @low-risk @2-devices","","Thu Jul 17 10:16:26 AEST 2025","passed","Thu Jul 17 10:17:25 AEST 2025","","message_check_performance.spec.ts","",""
"","60990","Send link to group @android @high-risk @3-devices","","Thu Jul 17 10:53:02 AEST 2025","passed","Thu Jul 17 10:54:03 AEST 2025","","group_message_link_preview.spec.ts","",""
"","46877","Change group description @android @medium-risk @3-devices","Groups","Thu Jul 17 11:01:46 AEST 2025","passed","Thu Jul 17 11:02:33 AEST 2025","","Edit Group","",""
"","144890","Restore group @android @high-risk @4-devices","","Thu Jul 17 11:21:09 AEST 2025","passed","Thu Jul 17 11:23:34 AEST 2025","","linked_device_restore_group.spec.ts","",""
"","69992","Send document to group @android @high-risk @3-devices","","Thu Jul 17 10:48:10 AEST 2025","passed","Thu Jul 17 10:49:20 AEST 2025","","group_message_document.spec.ts","",""
"Verifies that a user can be blocked from the home screen long press menu","50290","Block user in conversation list @android @high-risk @2-devices","User Actions","Thu Jul 17 10:25:18 AEST 2025","passed","Thu Jul 17 10:26:08 AEST 2025","","Block/Unblock","",""
"","55744","Read status @android @medium-risk @2-devices","","Thu Jul 17 10:26:22 AEST 2025","passed","Thu Jul 17 10:27:17 AEST 2025","","user_actions_read_status.spec.ts","",""
"Verifies that an image disappears as expected in a 1:1 conversation","76695","Disappearing image message 1:1 @android @low-risk @2-devices","Disappearing Messages","Thu Jul 17 10:09:42 AEST 2025","passed","Thu Jul 17 10:10:58 AEST 2025","","Message Types","",""
"Verifies that a long message can be sent to a group","137718","Send long message to group @android @low-risk @3-devices","","Thu Jul 17 10:54:03 AEST 2025","passed","Thu Jul 17 10:56:20 AEST 2025","","group_message_long_text.spec.ts","",""
"","51210","Change profile picture @android @medium-risk @1-devices","","Thu Jul 17 09:59:15 AEST 2025","passed","Thu Jul 17 10:00:06 AEST 2025","","user_actions_change_profile_picture.spec.ts","",""
"Verifies that a GIF disappears as expected in a group conversation","76345","Disappearing GIF to group @android @low-risk @3-devices","Disappearing Messages","Thu Jul 17 10:33:38 AEST 2025","passed","Thu Jul 17 10:34:54 AEST 2025","","Message Types","",""
"Verifies that a community invite disappears as expected in a 1:1 conversation","153274","Disappearing community invite message 1:1 @android @low-risk @2-devices","Disappearing Messages","Thu Jul 17 10:07:10 AEST 2025","passed","Thu Jul 17 10:09:43 AEST 2025","","Message Types","",""
"","49932","Leave group @android @high-risk @3-devices","","Thu Jul 17 11:08:28 AEST 2025","passed","Thu Jul 17 11:09:18 AEST 2025","","group_tests_leave_group.spec.ts","",""
"","87823","Create contact @android @high-risk @3-devices","","Thu Jul 17 11:32:00 AEST 2025","passed","Thu Jul 17 11:33:28 AEST 2025","","user_actions_create_contact.spec.ts","",""
"","16415","Onboarding privacy policy @android @high-risk @1-devices","","Thu Jul 17 09:58:43 AEST 2025","passed","Thu Jul 17 09:59:00 AEST 2025","","onboarding_pp.spec.ts","",""
"Verifies that an image disappears as expected in a group conversation","75084","Disappearing image message to group @android @low-risk @3-devices","Disappearing Messages","Thu Jul 17 10:38:56 AEST 2025","passed","Thu Jul 17 10:40:11 AEST 2025","","Message Types","",""
"","61753","Send image 1:1 @android @high-risk @2-devices","","Thu Jul 17 10:20:39 AEST 2025","passed","Thu Jul 17 10:21:41 AEST 2025","","message_image.spec.ts","",""
"Verifies that 'Disappear After Read' works as expected in a 1:1 conversation.","86828","Disappear after read @android @high-risk @2-devices","Disappearing Messages","Thu Jul 17 10:05:43 AEST 2025","passed","Thu Jul 17 10:07:10 AEST 2025","","Conversation Types","",""
"","12816","Onboarding long name @android @low-risk @1-devices","","Thu Jul 17 09:57:52 AEST 2025","passed","Thu Jul 17 09:58:04 AEST 2025","","input_validations/onboarding_long_name.spec.ts","",""
"Verifies that 'Disappear After Send' works as expected in Note to Self","87101","Disappear after send note to self @android @medium-risk @1-devices","Disappearing Messages","Thu Jul 17 09:57:14 AEST 2025","passed","Thu Jul 17 09:58:41 AEST 2025","","Conversation Types","",""
"","49851","Change username @android @medium-risk @1-devices","","Thu Jul 17 09:59:16 AEST 2025","passed","Thu Jul 17 10:00:06 AEST 2025","","user_actions_change_username.spec.ts","",""
"Verifies that a call control message disappears as expected in a 1:1 conversation","89558","Disappearing call message 1o1 @android @low-risk @2-devices","Disappearing Messages","Thu Jul 17 10:06:28 AEST 2025","failed","Thu Jul 17 10:07:58 AEST 2025","","Message Types","",""
"Verifies the alternate icon set on the App Disguise page is applied","42342","App disguise set icon @android @medium-risk @1-devices","Settings","Thu Jul 17 09:57:14 AEST 2025","passed","Thu Jul 17 09:57:56 AEST 2025","","App Disguise","",""
"","79765","Send community invitation @android @medium-risk @2-devices","","Thu Jul 17 10:16:58 AEST 2025","passed","Thu Jul 17 10:18:18 AEST 2025","","message_community_invitation.spec.ts","",""
"","27763","Create user @android @high-risk @1-devices","","Thu Jul 17 09:59:17 AEST 2025","passed","Thu Jul 17 09:59:45 AEST 2025","","user_actions_create_user.spec.ts","",""
"","64230","Avatar restored @android @medium-risk @2-devices","","Thu Jul 17 10:15:11 AEST 2025","passed","Thu Jul 17 10:16:15 AEST 2025","","linked_device_profile_picture_syncs.spec.ts","",""
"","91888","Send video 1:1 @android @medium-risk @2-devices","","Thu Jul 17 10:23:56 AEST 2025","passed","Thu Jul 17 10:25:28 AEST 2025","","message_video.spec.ts","",""
"","58002","Unsend message @android @high-risk @2-devices","","Thu Jul 17 10:23:25 AEST 2025","passed","Thu Jul 17 10:24:23 AEST 2025","","message_unsend.spec.ts","",""
"","102046","Add contact to group @android @high-risk @4-devices","","Thu Jul 17 11:00:04 AEST 2025","passed","Thu Jul 17 11:01:46 AEST 2025","","group_tests_add_contact.spec.ts","",""
"","71979","Send GIF 1:1 @android @medium-risk @2-devices","","Thu Jul 17 10:18:58 AEST 2025","passed","Thu Jul 17 10:20:10 AEST 2025","","message_gif.spec.ts","",""
"","36334","Edit group banner @android @medium-risk @3-devices","","Thu Jul 17 11:05:10 AEST 2025","passed","Thu Jul 17 11:05:47 AEST 2025","","group_tests_edit_group_banner.spec.ts","",""
"","65135","Delete contact from conversation settings @android @high-risk @3-devices","User Actions","Thu Jul 17 11:33:28 AEST 2025","passed","Thu Jul 17 11:34:33 AEST 2025","","Delete Contact","",""
"","61395","Network page learn more network link @android @medium-risk @1-devices","","Thu Jul 17 09:58:16 AEST 2025","passed","Thu Jul 17 09:59:17 AEST 2025","","network_page_link_network.spec.ts","",""
"","49860","Change username linked device @android @medium-risk @2-devices","","Thu Jul 17 10:15:36 AEST 2025","passed","Thu Jul 17 10:16:26 AEST 2025","","linked_device_change_username.spec.ts","",""
"Verifies that joining a community works and the conversation syncs to a linked device","73116","Join community test @android @high-risk @2-devices","Communities","Thu Jul 17 10:00:51 AEST 2025","passed","Thu Jul 17 10:02:04 AEST 2025","","community_tests_join.spec.ts","",""
"","43126","Set nickname @android @high-risk @2-devices","","Thu Jul 17 10:27:04 AEST 2025","passed","Thu Jul 17 10:27:47 AEST 2025","","user_actions_set_nickname.spec.ts","",""
"Verifies that the STF donation link is correct and that the HTTP request is successful (200)","37682","Donate linkout @android @high-risk @1-devices","Linkouts","Thu Jul 17 09:57:14 AEST 2025","passed","Thu Jul 17 09:57:52 AEST 2025","","donate.spec.ts","",""
"","29650","Landing page new account @android @low-risk @1-devices","","Thu Jul 17 09:58:10 AEST 2025","passed","Thu Jul 17 09:58:40 AEST 2025","","landing_page_new_account.spec.ts","",""
"","41630","Change group name @android @medium-risk @3-devices","","Thu Jul 17 11:02:33 AEST 2025","passed","Thu Jul 17 11:03:15 AEST 2025","","group_tests_change_group_name.spec.ts","",""
"","11164","Onboarding incorrect seed @android @low-risk @1-devices","","Thu Jul 17 09:57:48 AEST 2025","passed","Thu Jul 17 09:57:59 AEST 2025","","input_validations/onboarding_incorrect_seed.spec.ts","",""
"","63664","Delete conversation from conversation settings @android @high-risk @3-devices","User Actions","Thu Jul 17 11:35:27 AEST 2025","passed","Thu Jul 17 11:36:30 AEST 2025","","Delete Conversation","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","84787","Disappear after send @android @high-risk @2-devices","Disappearing Messages","Thu Jul 17 10:02:04 AEST 2025","passed","Thu Jul 17 10:03:29 AEST 2025","","Conversation Types","",""
"","115486","Create group @android @high-risk @3-devices","","Thu Jul 17 11:03:15 AEST 2025","passed","Thu Jul 17 11:05:10 AEST 2025","","group_tests_create_group.spec.ts","",""
"","3","Avatar color @android @medium-risk @2-devices","","Thu Jul 17 10:00:50 AEST 2025","skipped","Thu Jul 17 10:00:50 AEST 2025","","check_avatar_color.spec.ts","",""
"","58289","Landing page restore account @android @low-risk @2-devices","","Thu Jul 17 10:13:22 AEST 2025","passed","Thu Jul 17 10:14:20 AEST 2025","","landing_page_restore_account.spec.ts","",""
"Verifies that a voice note disappears as expected in a group conversation","76045","Disappearing voice message to group @android @low-risk @3-devices","Disappearing Messages","Thu Jul 17 10:44:49 AEST 2025","passed","Thu Jul 17 10:46:05 AEST 2025","","Message Types","",""
"","52518","Unsent message syncs @android @medium-risk @3-devices","","Thu Jul 17 11:23:34 AEST 2025","passed","Thu Jul 17 11:24:26 AEST 2025","","linked_device_unsend_message.spec.ts","",""
"Verifies that a GIF disappears as expected in a 1:1 conversation","102257","Disappearing GIF message 1:1 @android @low-risk @2-devices","Disappearing Messages","Thu Jul 17 10:07:59 AEST 2025","passed","Thu Jul 17 10:09:42 AEST 2025","","Message Types","",""
"","247505","Create group and change name syncs @android @high-risk @4-devices","","Thu Jul 17 11:16:08 AEST 2025","passed","Thu Jul 17 11:20:15 AEST 2025","","linked_device_create_group.spec.ts","",""
