"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a group description can be at most 200 chars and that every member can see a valid change.","45469","Change group description @ios @medium-risk @3-devices","Groups","Mon Jan 05 09:13:34 AEDT 2026","passed","Mon Jan 05 09:14:19 AEDT 2026","","Edit Group","",""
"Verifies that a non-admin member can leave a group successfully via the UI","43794","Leave group @ios @high-risk @3-devices","Groups","Mon Jan 05 09:16:35 AEDT 2026","passed","Mon Jan 05 09:17:19 AEDT 2026","","Leave/Delete Group","",""
"Verifies that mentions can be sent to a group, and that all participants see them correctly.","55365","Mentions for groups @ios @medium-risk @3-devices","Sending Messages","Mon Jan 05 09:17:08 AEDT 2026","passed","Mon Jan 05 09:18:04 AEDT 2026","","Mentions","",""
"Verifies that the in-app review prompt shows after the user sets a different theme","21839","Review prompt Appearance trigger @ios @high-risk @1-devices","In-App Review Prompt","Mon Jan 05 09:33:01 AEDT 2026","passed","Mon Jan 05 09:33:23 AEDT 2026","","Triggers","",""
"Verifies that the landing page for a new account matches the expected baseline","18997","Check landing page (new account) layout @ios @low-risk @1-devices","Visual Checks","Mon Jan 05 09:18:04 AEDT 2026","passed","Mon Jan 05 09:18:23 AEDT 2026","","Onboarding","",""
"","49705","Unsend message @ios @high-risk @2-devices","","Mon Jan 05 09:29:23 AEDT 2026","passed","Mon Jan 05 09:30:13 AEDT 2026","","message_unsend.spec.ts","",""
"Verifies that the Network Page refreshes and updates the ""Last updated"" timestamp correctly.","85521","Network page refresh @ios @low-risk @1-devices","Network Page","Mon Jan 05 09:31:05 AEDT 2026","passed","Mon Jan 05 09:32:31 AEDT 2026","","network_page_refresh_page.spec.ts","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","78162","Voice calls @ios @high-risk @2-devices","Voice Calls","Mon Jan 05 09:38:10 AEDT 2026","passed","Mon Jan 05 09:39:28 AEDT 2026","","voice_calls.spec.ts","",""
"Verifies that ONS resolution works","19995","ONS resolution @ios @high-risk @1-devices","New Conversation","Mon Jan 05 09:32:22 AEDT 2026","passed","Mon Jan 05 09:32:42 AEDT 2026","","New Message","",""
"Verifies that a link preview disappears as expected in a 1:1 conversation","84740","Disappearing link message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Mon Jan 05 09:03:45 AEDT 2026","passed","Mon Jan 05 09:05:10 AEDT 2026","","Message Types","",""
