"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a link with preview can be sent to a group, all members receive the document, and replying to a document works as expected","48078","Send link to group @android @high-risk @3-devices","Sending Messages","Wed Jan 21 11:32:05 AEDT 2026","passed","Wed Jan 21 11:32:53 AEDT 2026","","Message types","",""
"Verifies that an emoji reaction can be sent and is received in a community","48700","Send emoji react community @android @medium-risk @2-devices","Sending Messages","Wed Jan 21 10:56:38 AEDT 2026","passed","Wed Jan 21 10:57:27 AEDT 2026","","Emoji reacts","",""
"","23321","Create user @android @high-risk @1-devices","","Wed Jan 21 10:52:26 AEDT 2026","passed","Wed Jan 21 10:52:50 AEDT 2026","","user_actions_create_user.spec.ts","",""
"Verifies that the ""Learn More"" link on the Network Page opens the correct URL in the device browser.","23104","Network page learn more network link @android @medium-risk @1-devices","Network Page","Wed Jan 21 10:50:50 AEDT 2026","passed","Wed Jan 21 10:51:13 AEDT 2026","","network_page_link_network.spec.ts","",""
"Verifies that an image disappears as expected in a group conversation","69016","Disappearing image message to group @android @low-risk @3-devices","Disappearing Messages","Wed Jan 21 11:22:50 AEDT 2026","passed","Wed Jan 21 11:23:59 AEDT 2026","","Message Types","",""
"Verifies that leaving a group syncs to a linked device","119610","Leave group linked device @android @high-risk @4-devices","Groups","Wed Jan 21 11:59:38 AEDT 2026","passed","Wed Jan 21 12:01:38 AEDT 2026","","Leave/Delete Group","",""
"","33769","Send link 1:1 @android @high-risk @2-devices","","Wed Jan 21 11:11:11 AEDT 2026","passed","Wed Jan 21 11:11:45 AEDT 2026","","message_link_preview.spec.ts","",""
"Verifies that message bubbles appear as expected (oneline and multiline messages, reply layout, outgoing/incoming)","37497","Check message bubble layout @android @high-risk @2-devices","Visual Checks","Wed Jan 21 11:16:58 AEDT 2026","passed","Wed Jan 21 11:17:36 AEDT 2026","","Conversation","",""
"Verifies that the Appearance settings screen layout matches the expected baseline","20944","Check Appearance settings layout @android @high-risk @1-devices","Visual Checks","Wed Jan 21 10:53:23 AEDT 2026","passed","Wed Jan 21 10:53:44 AEDT 2026","","Settings","",""
"Verifies that an emoji reaction can be sent and is received in a group.","36125","Send emoji react groups @android @high-risk @3-devices","Sending Messages","Wed Jan 21 11:38:27 AEDT 2026","passed","Wed Jan 21 11:39:03 AEDT 2026","","Emoji reacts","",""
"Verifies that a too long display name (101 bytes) throws the 'shorter display name' error as expected.","10445","Onboarding long name @android @low-risk @1-devices","Onboarding","Wed Jan 21 10:49:54 AEDT 2026","passed","Wed Jan 21 10:50:04 AEDT 2026","","Input validations","",""
"Verifies that an image disappears as expected in a 1:1 conversation","73097","Disappearing image message 1:1 @android @low-risk @2-devices","Disappearing Messages","Wed Jan 21 11:02:48 AEDT 2026","passed","Wed Jan 21 11:04:01 AEDT 2026","","Message Types","",""
"","30089","User Profile Modal Home Screen @android @high-risk @2-devices","","Wed Jan 21 11:14:18 AEDT 2026","passed","Wed Jan 21 11:14:48 AEDT 2026","","upm_homescreen.spec.ts","",""
"","14693","Warning modal on new account @android @medium-risk @1-devices","","Wed Jan 21 10:53:25 AEDT 2026","passed","Wed Jan 21 10:53:40 AEDT 2026","","warning_modal_new_account.spec.ts","",""
"Verifies that a group (and its messages) created on one device appears when restoring on a second device.","108971","Restore group @android @high-risk @4-devices","Groups","Wed Jan 21 11:57:06 AEDT 2026","passed","Wed Jan 21 11:58:55 AEDT 2026","","Create Group","",""
"","50240","Send community invitation @android @medium-risk @2-devices","","Wed Jan 21 11:08:55 AEDT 2026","passed","Wed Jan 21 11:09:45 AEDT 2026","","message_community_invitation.spec.ts","",""
"Verifies that a group created on one device appears on a linked device, and that a group name change syncs to all members.","130922","Create group and change name syncs @android @high-risk @4-devices","Groups","Wed Jan 21 11:54:22 AEDT 2026","passed","Wed Jan 21 11:56:33 AEDT 2026","","Create Group","",""
"Verifies that a user's avatar color is consistent across linked devices.","20714","Avatar color linked device @android @medium-risk @2-devices","Visual Checks","Wed Jan 21 11:06:43 AEDT 2026","passed","Wed Jan 21 11:07:04 AEDT 2026","","Onboarding","",""
"Verifies that a voice message can be sent to a group, all members receive the document, and replying to a document works as expected","51748","Send voice message to group @android @high-risk @3-devices","Sending Messages","Wed Jan 21 11:37:35 AEDT 2026","passed","Wed Jan 21 11:38:27 AEDT 2026","","Message types","",""
