"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","285728","Block message request in conversation @android @high-risk @3-devices","","Fri Oct 24 20:27:48 AEDT 2025","passed","Fri Oct 24 20:32:34 AEDT 2025","","message_requests_block.spec.ts","",""
"","281080","Send document 1:1 @android @high-risk @2-devices","","Fri Oct 24 16:41:08 AEDT 2025","passed","Fri Oct 24 16:45:49 AEDT 2025","","message_document.spec.ts","",""
"","26010","Network page learn more staking link @android @medium-risk @1-devices","","Fri Oct 24 15:51:46 AEDT 2025","passed","Fri Oct 24 15:52:12 AEDT 2025","","network_page_link_staking.spec.ts","",""
"Verifies that the landing page for a new account matches the expected baseline","20315","Check landing page (new account) layout @android @low-risk @1-devices","Visual Checks","Fri Oct 24 15:50:19 AEDT 2025","passed","Fri Oct 24 15:50:39 AEDT 2025","","Onboarding","",""
"","118445","Hide note to self linked device @android @low-risk @2-devices","User Actions","Fri Oct 24 16:33:44 AEDT 2025","passed","Fri Oct 24 16:35:42 AEDT 2025","","Hide Note to Self","",""
"Verifies message length behavior at 2000 characters - countdown shows 0, message sends","65947","Message length limit (2000 chars) @android @high-risk @1-devices","Sending Messages","Fri Oct 24 15:50:40 AEDT 2025","passed","Fri Oct 24 15:51:46 AEDT 2025","","Rules","",""
"","112827","Delete contact from conversation settings @android @high-risk @3-devices","User Actions","Fri Oct 24 20:39:55 AEDT 2025","passed","Fri Oct 24 20:41:48 AEDT 2025","","Delete Contact","",""
"Verifies that the Notifications settings screen layout matches the expected baseline","19074","Check Notifications settings layout @android @high-risk @1-devices","Visual Checks","Fri Oct 24 15:53:25 AEDT 2025","passed","Fri Oct 24 15:53:44 AEDT 2025","","Settings","",""
"Verifies that a link preview disappears as expected in a group conversation","105832","Disappearing link to group @android @low-risk @3-devices","Disappearing Messages","Fri Oct 24 17:34:40 AEDT 2025","failed","Fri Oct 24 17:36:26 AEDT 2025","","Message Types","",""
"","31978","Link device @android @high-risk @2-devices","","Fri Oct 24 16:34:52 AEDT 2025","passed","Fri Oct 24 16:35:24 AEDT 2025","","linked_device.spec.ts","",""
